host,group,file,todo_base,time
guardian01.library.upenn.int,A,A05522_0002_mscoll390_item2106.SUCCESS,0002_mscoll390_item2106,2019-11-25T07:34:00+00:00
guardian01.library.upenn.int,A,A05523_0002_mscoll390_item2127.SUCCESS,0002_mscoll390_item2127,2019-11-25T08:10:00+00:00
guardian01.library.upenn.int,A,A05524_0002_mscoll390_item775.SUCCESS,0002_mscoll390_item775,2019-11-25T08:44:00+00:00
guardian01.library.upenn.int,A,A05525_0002_mscodex704.SUCCESS,0002_mscodex704,2019-11-25T09:15:00+00:00
guardian01.library.upenn.int,A,A05526_0002_mscoll390_item2696.SUCCESS,0002_mscoll390_item2696,2019-11-25T09:46:00+00:00
guardian01.library.upenn.int,A,A05527_0002_mscoll390_item2103.SUCCESS,0002_mscoll390_item2103,2019-11-25T10:22:00+00:00
guardian01.library.upenn.int,A,A05528_0002_mscodex1154.SUCCESS,0002_mscodex1154,2019-11-25T10:50:00+00:00
guardian01.library.upenn.int,A,A05529_0002_mscodex332.SUCCESS,0002_mscodex332,2019-11-25T11:20:00+00:00
guardian01.library.upenn.int,A,A05530_0002_mscoll390_item929.SUCCESS,0002_mscoll390_item929,2019-11-25T11:47:00+00:00
guardian01.library.upenn.int,A,A05531_0002_mscoll390_item622.SUCCESS,0002_mscoll390_item622,2019-11-25T12:28:00+00:00
guardian01.library.upenn.int,A,A05532_0002_mscoll390_item2609.SUCCESS,0002_mscoll390_item2609,2019-11-25T12:58:00+00:00
guardian01.library.upenn.int,A,A05533_0002_mscoll390_item1579.SUCCESS,0002_mscoll390_item1579,2019-11-25T13:30:00+00:00
guardian01.library.upenn.int,A,A05534_0002_mscoll390_item3045.SUCCESS,0002_mscoll390_item3045,2019-11-25T13:59:00+00:00
guardian01.library.upenn.int,A,A05535_0002_mscodex1179.SUCCESS,0002_mscodex1179,2019-11-25T14:34:00+00:00
guardian01.library.upenn.int,A,A05536_0002_mscodex671.SUCCESS,0002_mscodex671,2019-11-25T15:11:00+00:00
guardian01.library.upenn.int,A,A05537_0002_mscoll390_item558.SUCCESS,0002_mscoll390_item558,2019-11-25T15:42:00+00:00
guardian01.library.upenn.int,A,A05538_0002_mscoll390_item1966.SUCCESS,0002_mscoll390_item1966,2019-11-25T16:14:00+00:00
guardian01.library.upenn.int,A,A05539_0002_mscoll390_item1278.SUCCESS,0002_mscoll390_item1278,2019-11-25T16:46:00+00:00
guardian01.library.upenn.int,A,A05540_0002_mscoll390_item1085.SUCCESS,0002_mscoll390_item1085,2019-11-25T17:23:00+00:00
guardian01.library.upenn.int,A,A05541_0002_mscoll390_item2731.SUCCESS,0002_mscoll390_item2731,2019-11-25T18:00:00+00:00
guardian01.library.upenn.int,A,A05542_0002_mscoll390_item1028.SUCCESS,0002_mscoll390_item1028,2019-11-25T18:41:00+00:00
guardian01.library.upenn.int,A,A05543_0002_mscodex1528.SUCCESS,0002_mscodex1528,2019-11-25T19:17:00+00:00
guardian01.library.upenn.int,A,A05544_0002_mscoll390_item1660.SUCCESS,0002_mscoll390_item1660,2019-11-25T19:51:00+00:00
guardian01.library.upenn.int,A,A05545_0002_mscoll390_item757.SUCCESS,0002_mscoll390_item757,2019-11-25T20:22:00+00:00
guardian01.library.upenn.int,A,A05546_0002_mscodex1087.SUCCESS,0002_mscodex1087,2019-11-25T21:03:00+00:00
guardian01.library.upenn.int,A,A05547_0002_mscoll390_item1704.SUCCESS,0002_mscoll390_item1704,2019-11-25T21:37:00+00:00
guardian01.library.upenn.int,A,A05548_0002_mscoll390_item2534.SUCCESS,0002_mscoll390_item2534,2019-11-25T22:12:00+00:00
guardian01.library.upenn.int,A,A05549_0002_mscoll390_item1094.SUCCESS,0002_mscoll390_item1094,2019-11-25T22:52:00+00:00
guardian01.library.upenn.int,A,A05550_0002_mscodex460.SUCCESS,0002_mscodex460,2019-11-25T23:21:00+00:00
guardian01.library.upenn.int,A,A05551_0002_ms_coll_700_item69.SUCCESS,0002_ms_coll_700_item69,2019-11-25T23:51:00+00:00
guardian01.library.upenn.int,A,A05552_0002_mscoll390_item1019.SUCCESS,0002_mscoll390_item1019,2019-11-26T00:17:00+00:00
guardian01.library.upenn.int,A,A05553_0002_mscoll390_item2002.SUCCESS,0002_mscoll390_item2002,2019-11-26T00:48:00+00:00
guardian01.library.upenn.int,A,A05554_0002_mscoll390_item1596.SUCCESS,0002_mscoll390_item1596,2019-11-26T01:21:00+00:00
guardian01.library.upenn.int,A,A05555_0002_mscodex844.SUCCESS,0002_mscodex844,2019-11-26T02:03:00+00:00
guardian01.library.upenn.int,A,A05556_0002_mscoll390_item348.SUCCESS,0002_mscoll390_item348,2019-11-26T02:31:00+00:00
guardian01.library.upenn.int,A,A05557_0002_mscoll390_item1755.SUCCESS,0002_mscoll390_item1755,2019-11-26T03:04:00+00:00
guardian01.library.upenn.int,A,A05558_0002_mscoll390_item1189.SUCCESS,0002_mscoll390_item1189,2019-11-26T03:35:00+00:00
guardian01.library.upenn.int,A,A05559_0002_mscodex226.SUCCESS,0002_mscodex226,2019-11-26T04:07:00+00:00
guardian01.library.upenn.int,A,A05560_0002_mscoll390_item1956a.SUCCESS,0002_mscoll390_item1956a,2019-11-26T04:51:00+00:00
guardian01.library.upenn.int,A,A05561_0002_mscoll390_item1539.SUCCESS,0002_mscoll390_item1539,2019-11-26T05:21:00+00:00
guardian01.library.upenn.int,A,A05562_0002_mscoll390_item1804.SUCCESS,0002_mscoll390_item1804,2019-11-26T05:51:00+00:00
guardian01.library.upenn.int,A,A05563_0002_mscoll390_item1738.SUCCESS,0002_mscoll390_item1738,2019-11-26T06:21:00+00:00
guardian01.library.upenn.int,A,A05564_0002_mscoll390_item2394.SUCCESS,0002_mscoll390_item2394,2019-11-26T06:53:00+00:00
guardian01.library.upenn.int,A,A05565_0002_mscoll390_item2245.SUCCESS,0002_mscoll390_item2245,2019-11-26T07:25:00+00:00
guardian01.library.upenn.int,A,A05566_0002_ms_coll_700_item56.SUCCESS,0002_ms_coll_700_item56,2019-11-26T07:58:00+00:00
guardian01.library.upenn.int,A,A05567_0002_mscoll390_item1123.SUCCESS,0002_mscoll390_item1123,2019-11-26T08:30:00+00:00
guardian01.library.upenn.int,A,A05568_0002_mscodex650.SUCCESS,0002_mscodex650,2019-11-26T09:03:00+00:00
guardian01.library.upenn.int,A,A05569_0002_mscodex1621.SUCCESS,0002_mscodex1621,2019-11-26T09:37:00+00:00
guardian01.library.upenn.int,A,A05570_0002_mscoll390_item1479.SUCCESS,0002_mscoll390_item1479,2019-11-26T10:07:00+00:00
guardian01.library.upenn.int,A,A05571_0002_mscodex1195.SUCCESS,0002_mscodex1195,2019-11-26T10:40:00+00:00
guardian01.library.upenn.int,A,A05572_0002_mscoll390_item338.SUCCESS,0002_mscoll390_item338,2019-11-26T11:08:00+00:00
guardian01.library.upenn.int,A,A05573_0002_mscodex960.SUCCESS,0002_mscodex960,2019-11-26T11:39:00+00:00
guardian01.library.upenn.int,A,A05574_0002_mscodex1558.SUCCESS,0002_mscodex1558,2019-11-26T12:12:00+00:00
guardian01.library.upenn.int,A,A05575_0002_mscoll390_item1551.SUCCESS,0002_mscoll390_item1551,2019-11-26T12:41:00+00:00
guardian01.library.upenn.int,A,A05576_0002_mscoll390_item2101.SUCCESS,0002_mscoll390_item2101,2019-11-26T13:21:00+00:00
guardian01.library.upenn.int,A,A05577_0002_mscoll390_item1682.SUCCESS,0002_mscoll390_item1682,2019-11-26T13:59:00+00:00
guardian01.library.upenn.int,A,A05578_0002_mscoll390_item1148.SUCCESS,0002_mscoll390_item1148,2019-11-26T14:34:00+00:00
guardian01.library.upenn.int,A,A05579_0002_mscodex233.SUCCESS,0002_mscodex233,2019-11-26T15:06:00+00:00
guardian01.library.upenn.int,A,A05580_0002_mscoll390_item1276.SUCCESS,0002_mscoll390_item1276,2019-11-26T15:35:00+00:00
guardian01.library.upenn.int,A,A05581_0002_mscoll390_item531.SUCCESS,0002_mscoll390_item531,2019-11-26T16:07:00+00:00
guardian01.library.upenn.int,A,A05582_0002_mscodex335.SUCCESS,0002_mscodex335,2019-11-26T16:40:00+00:00
guardian01.library.upenn.int,A,A05583_0002_mscoll390_item624.SUCCESS,0002_mscoll390_item624,2019-11-26T17:19:00+00:00
guardian01.library.upenn.int,A,A05584_0002_mscoll390_item2695.SUCCESS,0002_mscoll390_item2695,2019-12-03T08:39:00+00:00
guardian01.library.upenn.int,A,A05585_0002_mscoll390_item788.SUCCESS,0002_mscoll390_item788,2019-12-03T09:16:00+00:00
guardian01.library.upenn.int,A,A05587_0002_mscoll390_item523.SUCCESS,0002_mscoll390_item523,2019-12-03T09:53:00+00:00
guardian01.library.upenn.int,A,A05588_0002_mscodex736.SUCCESS,0002_mscodex736,2019-12-03T10:36:00+00:00
guardian01.library.upenn.int,A,A05589_0002_mscoll390_item3009.SUCCESS,0002_mscoll390_item3009,2019-12-03T11:12:00+00:00
guardian01.library.upenn.int,A,A05590_0002_mscoll390_item2136.SUCCESS,0002_mscoll390_item2136,2019-12-03T11:49:00+00:00
guardian01.library.upenn.int,A,A05591_0002_mscodex145.SUCCESS,0002_mscodex145,2019-12-03T12:39:00+00:00
guardian01.library.upenn.int,A,A05592_0002_mscoll390_item985.SUCCESS,0002_mscoll390_item985,2019-12-03T13:27:00+00:00
guardian01.library.upenn.int,A,A05593_0002_mscoll390_item1653.SUCCESS,0002_mscoll390_item1653,2019-12-03T14:02:00+00:00
guardian01.library.upenn.int,A,A05594_0002_mscoll390_item1858.SUCCESS,0002_mscoll390_item1858,2019-12-03T14:41:00+00:00
guardian01.library.upenn.int,A,A05595_0002_mscodex251.SUCCESS,0002_mscodex251,2019-12-03T15:19:00+00:00
guardian01.library.upenn.int,A,A05596_0002_mscoll390_item776.SUCCESS,0002_mscoll390_item776,2019-12-03T16:02:00+00:00
guardian01.library.upenn.int,A,A05597_0002_mscoll390_item2339.SUCCESS,0002_mscoll390_item2339,2019-12-03T17:13:00+00:00
guardian01.library.upenn.int,A,A05598_0002_mscoll390_item1348.SUCCESS,0002_mscoll390_item1348,2019-12-03T17:56:00+00:00
guardian01.library.upenn.int,A,A05599_0002_mscoll390_item2416.SUCCESS,0002_mscoll390_item2416,2019-12-03T18:42:00+00:00
guardian01.library.upenn.int,A,A05600_0002_mscodex1227.SUCCESS,0002_mscodex1227,2019-12-03T19:29:00+00:00
guardian01.library.upenn.int,A,A05601_0002_mscoll390_item2104.SUCCESS,0002_mscoll390_item2104,2019-12-03T20:17:00+00:00
guardian01.library.upenn.int,A,A05602_0002_mscoll390_item505.SUCCESS,0002_mscoll390_item505,2019-12-03T21:09:00+00:00
guardian01.library.upenn.int,A,A05603_0002_mscoll390_item49.SUCCESS,0002_mscoll390_item49,2019-12-03T21:54:00+00:00
guardian01.library.upenn.int,A,A05604_0002_mscoll390_item1717.SUCCESS,0002_mscoll390_item1717,2019-12-03T22:33:00+00:00
guardian01.library.upenn.int,A,A05605_0002_mscodex1529.SUCCESS,0002_mscodex1529,2019-12-03T23:29:00+00:00
guardian01.library.upenn.int,A,A05606_0002_mscoll390_item1141.SUCCESS,0002_mscoll390_item1141,2019-12-04T00:17:00+00:00
guardian01.library.upenn.int,A,A05607_0002_mscodex425.SUCCESS,0002_mscodex425,2019-12-04T01:14:00+00:00
guardian01.library.upenn.int,A,A05608_0002_mscoll390_item2306.SUCCESS,0002_mscoll390_item2306,2019-12-04T02:15:00+00:00
guardian01.library.upenn.int,A,A05609_0002_msindic18.SUCCESS,0002_msindic18,2019-12-04T02:54:00+00:00
guardian01.library.upenn.int,A,A05610_0002_mscodex1801.SUCCESS,0002_mscodex1801,2019-12-04T03:37:00+00:00
guardian01.library.upenn.int,A,A05611_0002_mscoll390_item1833.SUCCESS,0002_mscoll390_item1833,2019-12-04T04:15:00+00:00
guardian01.library.upenn.int,A,A05612_0002_mscoll390_item241.SUCCESS,0002_mscoll390_item241,2019-12-04T04:50:00+00:00
guardian01.library.upenn.int,A,A05613_0002_mscoll390_item2073.SUCCESS,0002_mscoll390_item2073,2019-12-04T05:28:00+00:00
guardian01.library.upenn.int,A,A05614_0002_mscoll390_item1316.SUCCESS,0002_mscoll390_item1316,2019-12-04T06:28:00+00:00
guardian01.library.upenn.int,A,A05615_0002_mscoll390_item1651.SUCCESS,0002_mscoll390_item1651,2019-12-04T07:04:00+00:00
guardian01.library.upenn.int,A,A05616_0002_ms_coll_700_item212.SUCCESS,0002_ms_coll_700_item212,2019-12-04T07:47:00+00:00
guardian01.library.upenn.int,A,A05617_0002_mscodex316.SUCCESS,0002_mscodex316,2019-12-04T08:21:00+00:00
guardian01.library.upenn.int,A,A05618_0002_mscoll390_item2264.SUCCESS,0002_mscoll390_item2264,2019-12-04T09:11:00+00:00
guardian01.library.upenn.int,A,A05619_0002_mscoll390_item144.SUCCESS,0002_mscoll390_item144,2019-12-04T10:12:00+00:00
guardian01.library.upenn.int,A,A05620_0002_mscoll390_item1097.SUCCESS,0002_mscoll390_item1097,2019-12-04T10:55:00+00:00
guardian01.library.upenn.int,A,A05621_0002_mscoll390_item1502.SUCCESS,0002_mscoll390_item1502,2019-12-04T11:34:00+00:00
guardian01.library.upenn.int,A,A05622_0002_mscodex1090.SUCCESS,0002_mscodex1090,2019-12-04T12:16:00+00:00
guardian01.library.upenn.int,A,A05623_0002_mscoll390_item2171.SUCCESS,0002_mscoll390_item2171,2019-12-04T12:59:00+00:00
guardian01.library.upenn.int,A,A05624_0002_mscoll390_item1938.SUCCESS,0002_mscoll390_item1938,2019-12-04T13:48:00+00:00
guardian01.library.upenn.int,A,A05625_0002_mscoll390_item684.SUCCESS,0002_mscoll390_item684,2019-12-04T14:45:00+00:00
guardian01.library.upenn.int,A,A05626_0002_mscodex568.SUCCESS,0002_mscodex568,2019-12-04T15:37:00+00:00
guardian01.library.upenn.int,A,A05627_0002_mscodex684.SUCCESS,0002_mscodex684,2019-12-04T16:24:00+00:00
guardian01.library.upenn.int,A,A05628_0002_mscodex367.SUCCESS,0002_mscodex367,2019-12-04T17:15:00+00:00
guardian01.library.upenn.int,A,A05629_0002_mscoll390_item2053.SUCCESS,0002_mscoll390_item2053,2019-12-04T17:54:00+00:00
guardian01.library.upenn.int,A,A05630_0002_mscoll390_item206.SUCCESS,0002_mscoll390_item206,2019-12-04T18:36:00+00:00
guardian01.library.upenn.int,A,A05631_0002_mscoll390_item2639.SUCCESS,0002_mscoll390_item2639,2019-12-04T19:18:00+00:00
guardian01.library.upenn.int,A,A05632_0002_mscodex510.SUCCESS,0002_mscodex510,2019-12-04T19:59:00+00:00
guardian01.library.upenn.int,A,A05633_0002_mscoll390_item340.SUCCESS,0002_mscoll390_item340,2019-12-04T20:37:00+00:00
guardian01.library.upenn.int,A,A05634_0002_mscoll390_item1059.SUCCESS,0002_mscoll390_item1059,2019-12-04T21:32:00+00:00
guardian01.library.upenn.int,A,A05635_0002_mscoll390_item1872.SUCCESS,0002_mscoll390_item1872,2019-12-04T22:30:00+00:00
guardian01.library.upenn.int,A,A05636_0002_mscodex313.SUCCESS,0002_mscodex313,2019-12-04T23:13:00+00:00
guardian01.library.upenn.int,A,A05637_0002_mscoll390_item810.SUCCESS,0002_mscoll390_item810,2019-12-04T23:50:00+00:00
guardian01.library.upenn.int,A,A05638_0002_mscodex1331.SUCCESS,0002_mscodex1331,2019-12-05T00:50:00+00:00
guardian01.library.upenn.int,A,A05639_0002_h121.SUCCESS,0002_h121,2019-12-05T01:42:00+00:00
guardian01.library.upenn.int,A,A05640_0002_mscoll390_item1021.SUCCESS,0002_mscoll390_item1021,2019-12-05T02:43:00+00:00
guardian01.library.upenn.int,A,A05641_0002_mscoll390_item533.SUCCESS,0002_mscoll390_item533,2019-12-05T04:03:00+00:00
guardian01.library.upenn.int,A,A05642_0002_mscodex1107.SUCCESS,0002_mscodex1107,2019-12-05T04:49:00+00:00
guardian01.library.upenn.int,A,A05643_0002_mscodex948.SUCCESS,0002_mscodex948,2019-12-05T05:29:00+00:00
guardian01.library.upenn.int,A,A05644_0002_mscodex1226.SUCCESS,0002_mscodex1226,2019-12-05T06:15:00+00:00
guardian01.library.upenn.int,A,A05645_0002_mscoll390_item492.SUCCESS,0002_mscoll390_item492,2019-12-05T07:08:00+00:00
guardian01.library.upenn.int,A,A05646_0002_ms_coll_700_item192.SUCCESS,0002_ms_coll_700_item192,2019-12-05T08:05:00+00:00
guardian01.library.upenn.int,A,A05647_0002_mscoll390_item1036.SUCCESS,0002_mscoll390_item1036,2019-12-05T08:55:00+00:00
guardian01.library.upenn.int,A,A05648_0002_mscoll390_item330.SUCCESS,0002_mscoll390_item330,2019-12-05T09:39:00+00:00
guardian01.library.upenn.int,A,A05649_0002_mscodex784.SUCCESS,0002_mscodex784,2019-12-05T10:29:00+00:00
guardian01.library.upenn.int,A,A05650_0002_mscoll390_item509.SUCCESS,0002_mscoll390_item509,2019-12-05T11:04:00+00:00
guardian01.library.upenn.int,A,A05651_0002_mscoll390_item1942.SUCCESS,0002_mscoll390_item1942,2019-12-05T11:45:00+00:00
guardian01.library.upenn.int,A,A05652_0002_mscodex1560.SUCCESS,0002_mscodex1560,2019-12-05T12:50:00+00:00
guardian01.library.upenn.int,A,A05653_0002_mscodex480.SUCCESS,0002_mscodex480,2019-12-05T13:51:00+00:00
guardian01.library.upenn.int,A,A05654_0002_mscoll390_item262.SUCCESS,0002_mscoll390_item262,2019-12-05T14:39:00+00:00
guardian01.library.upenn.int,A,A05655_0002_mscodex1248.SUCCESS,0002_mscodex1248,2019-12-05T15:22:00+00:00
guardian01.library.upenn.int,A,A05656_0002_mscoll390_item2199.SUCCESS,0002_mscoll390_item2199,2019-12-05T16:06:00+00:00
guardian01.library.upenn.int,A,A05657_0002_mscodex94.SUCCESS,0002_mscodex94,2019-12-05T16:55:00+00:00
guardian01.library.upenn.int,A,A05658_0002_mscodex416.SUCCESS,0002_mscodex416,2019-12-05T17:48:00+00:00
guardian01.library.upenn.int,A,A05659_0002_mscoll390_item1808.SUCCESS,0002_mscoll390_item1808,2019-12-05T18:33:00+00:00
guardian01.library.upenn.int,A,A05660_0002_mscoll390_item1033.SUCCESS,0002_mscoll390_item1033,2019-12-05T19:15:00+00:00
guardian01.library.upenn.int,A,A05661_0002_mscoll390_item2354.SUCCESS,0002_mscoll390_item2354,2019-12-05T20:00:00+00:00
guardian01.library.upenn.int,A,A05662_0002_mscoll390_item2148.SUCCESS,0002_mscoll390_item2148,2019-12-05T20:41:00+00:00
guardian01.library.upenn.int,A,A05663_0002_mscoll390_item2551.SUCCESS,0002_mscoll390_item2551,2019-12-05T21:18:00+00:00
guardian01.library.upenn.int,A,A05664_0002_mscoll390_item18.SUCCESS,0002_mscoll390_item18,2019-12-05T22:01:00+00:00
guardian01.library.upenn.int,A,A05665_0002_mscoll390_item1095.SUCCESS,0002_mscoll390_item1095,2019-12-05T22:38:00+00:00
guardian01.library.upenn.int,A,A05666_0002_mscoll390_item539.SUCCESS,0002_mscoll390_item539,2019-12-05T23:17:00+00:00
guardian01.library.upenn.int,A,A05667_0002_mscoll390_item181.SUCCESS,0002_mscoll390_item181,2019-12-05T23:56:00+00:00
guardian01.library.upenn.int,A,A05668_0002_mscoll390_item2096.SUCCESS,0002_mscoll390_item2096,2019-12-06T00:30:00+00:00
guardian01.library.upenn.int,A,A05669_0002_mscoll390_item2147.SUCCESS,0002_mscoll390_item2147,2019-12-06T01:14:00+00:00
guardian01.library.upenn.int,A,A05670_0002_mscoll390_item2109.SUCCESS,0002_mscoll390_item2109,2019-12-06T02:00:00+00:00
guardian01.library.upenn.int,A,A05671_0002_mscoll390_item2438.SUCCESS,0002_mscoll390_item2438,2019-12-06T02:40:00+00:00
guardian01.library.upenn.int,A,A05672_0002_mscoll390_item2131.SUCCESS,0002_mscoll390_item2131,2019-12-06T03:21:00+00:00
guardian01.library.upenn.int,A,A05673_0002_mscoll390_item1667.SUCCESS,0002_mscoll390_item1667,2019-12-06T04:14:00+00:00
guardian01.library.upenn.int,A,A05674_0002_mscodex366.SUCCESS,0002_mscodex366,2019-12-06T05:03:00+00:00
guardian01.library.upenn.int,A,A05675_0002_mscoll795.SUCCESS,0002_mscoll795,2019-12-06T05:48:00+00:00
guardian01.library.upenn.int,A,A05676_0002_mscoll390_item257.SUCCESS,0002_mscoll390_item257,2019-12-06T06:23:00+00:00
guardian01.library.upenn.int,A,A05677_0002_mscoll390_item2164.SUCCESS,0002_mscoll390_item2164,2019-12-06T07:02:00+00:00
guardian01.library.upenn.int,A,A05678_0002_ms_coll_700_item96.SUCCESS,0002_ms_coll_700_item96,2019-12-06T07:53:00+00:00
guardian01.library.upenn.int,A,A05679_0002_mscoll390_item604.SUCCESS,0002_mscoll390_item604,2019-12-06T08:26:00+00:00
guardian01.library.upenn.int,A,A05680_0002_asu4006.SUCCESS,0002_asu4006,2019-12-06T09:01:00+00:00
guardian01.library.upenn.int,A,A05681_0002_mscodex1156.SUCCESS,0002_mscodex1156,2019-12-06T09:37:00+00:00
guardian01.library.upenn.int,A,A05682_0002_mscoll390_item1002.SUCCESS,0002_mscoll390_item1002,2019-12-06T10:17:00+00:00
guardian01.library.upenn.int,A,A05683_0002_mscodex665.SUCCESS,0002_mscodex665,2019-12-06T10:58:00+00:00
guardian01.library.upenn.int,A,A05684_0002_mscodex424.SUCCESS,0002_mscodex424,2019-12-06T11:43:00+00:00
guardian01.library.upenn.int,A,A05686_0003_BMC_MS8.SUCCESS,0003_BMC_MS8,2019-12-06T12:09:00+00:00
guardian01.library.upenn.int,A,A05687_0003_BMC_MS46.SUCCESS,0003_BMC_MS46,2019-12-06T12:15:00+00:00
guardian01.library.upenn.int,A,A05688_0003_12H_1_1.SUCCESS,0003_12H_1_1,2019-12-06T12:32:00+00:00
guardian01.library.upenn.int,A,A05689_0003_12H_2_5.SUCCESS,0003_12H_2_5,2019-12-06T13:00:00+00:00
guardian01.library.upenn.int,A,A05690_0003_BMC_MS53.SUCCESS,0003_BMC_MS53,2019-12-06T13:52:00+00:00
guardian01.library.upenn.int,A,A05691_0003_BMC_MS57.SUCCESS,0003_BMC_MS57,2019-12-06T14:25:00+00:00
guardian01.library.upenn.int,A,A05692_0003_BMC_MS40.SUCCESS,0003_BMC_MS40,2019-12-06T15:11:00+00:00
guardian01.library.upenn.int,A,A05693_0003_BMC_MS35.SUCCESS,0003_BMC_MS35,2019-12-06T15:59:00+00:00
guardian01.library.upenn.int,A,A05694_0003_BMC_MS41.SUCCESS,0003_BMC_MS41,2019-12-06T16:48:00+00:00
guardian01.library.upenn.int,A,A05695_0003_BMC_MS14.SUCCESS,0003_BMC_MS14,2019-12-06T17:47:00+00:00
guardian01.library.upenn.int,A,A05696_0003_BMC_MS50.SUCCESS,0003_BMC_MS50,2019-12-06T19:03:00+00:00
guardian01.library.upenn.int,A,A05697_0003_BMCMS32.SUCCESS,0003_BMCMS32,2019-12-06T20:33:00+00:00
guardian01.library.upenn.int,A,A05698_0003_BMC_MS42.SUCCESS,0003_BMC_MS42,2019-12-06T22:13:00+00:00
guardian01.library.upenn.int,A,A05699_0003_BMC_MS21.SUCCESS,0003_BMC_MS21,2019-12-06T23:37:00+00:00
guardian01.library.upenn.int,A,A05700_0003_BMC_MS23.SUCCESS,0003_BMC_MS23,2019-12-07T01:09:00+00:00
guardian01.library.upenn.int,A,A05701_0003_BMC_MS47.SUCCESS,0003_BMC_MS47,2019-12-07T02:49:00+00:00
guardian01.library.upenn.int,A,A05702_0003_BMC_MS26.SUCCESS,0003_BMC_MS26,2019-12-07T04:25:00+00:00
guardian01.library.upenn.int,A,A05703_0003_BMCMS34.SUCCESS,0003_BMCMS34,2019-12-07T06:33:00+00:00
guardian01.library.upenn.int,A,A05704_0003_BMC_MS43.SUCCESS,0003_BMC_MS43,2019-12-07T08:31:00+00:00
guardian01.library.upenn.int,A,A05705_0003_BMCMS33.SUCCESS,0003_BMCMS33,2019-12-07T10:24:00+00:00
guardian01.library.upenn.int,A,A05706_0003_BMC_MS51.SUCCESS,0003_BMC_MS51,2019-12-07T12:18:00+00:00
guardian01.library.upenn.int,A,A05707_0003_BMC_MS22.SUCCESS,0003_BMC_MS22,2019-12-07T14:08:00+00:00
guardian01.library.upenn.int,A,A05708_0003_BMC_MS17.SUCCESS,0003_BMC_MS17,2019-12-07T16:09:00+00:00
