Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,In Glacier,Size in Glacier,STATUS,Notes
0002_mscodex499,0002,,2,C,University of Pennsylvania Libraries,"11,215,270",10.696,mscodex499,0002_mscodex499,10.696,Fall 2019 batch,
0002_ms_coll_700_item68,0002,,2,C,University of Pennsylvania Libraries,"11,270,957",10.749,ms_coll_700_item68,0002_ms_coll_700_item68,10.749,Fall 2019 batch,
0002_mscodex383,0002,,2,C,University of Pennsylvania Libraries,"11,289,331",10.766,mscodex383,0002_mscodex383,10.766,Fall 2019 batch,
0002_mscoll390_item1620,0002,,2,C,University of Pennsylvania Libraries,"11,295,348",10.772,mscoll390_item1620,0002_mscoll390_item1620,10.772,Fall 2019 batch,
0002_mscodex336,0002,,2,C,University of Pennsylvania Libraries,"11,299,200",10.776,mscodex336,0002_mscodex336,10.776,Fall 2019 batch,
0002_mscodex1315,0002,,2,C,University of Pennsylvania Libraries,"11,299,607",10.776,mscodex1315,0002_mscodex1315,10.776,Fall 2019 batch,
0002_mscodex318,0002,,2,C,University of Pennsylvania Libraries,"11,303,699",10.78,mscodex318,0002_mscodex318,10.78,Fall 2019 batch,
0002_mscodex371,0002,,2,C,University of Pennsylvania Libraries,"11,311,977",10.788,mscodex371,0002_mscodex371,10.788,Fall 2019 batch,
0002_mscodex1674,0002,,2,C,University of Pennsylvania Libraries,"11,313,512",10.789,mscodex1674,0002_mscodex1674,10.789,Fall 2019 batch,
0002_mscoll390_item350,0002,,2,C,University of Pennsylvania Libraries,"11,332,821",10.808,mscoll390_item350,0002_mscoll390_item350,10.808,Fall 2019 batch,
0002_mscodex356,0002,,2,C,University of Pennsylvania Libraries,"11,357,517",10.831,mscodex356,0002_mscodex356,10.831,Fall 2019 batch,
0002_mscodex272,0002,,2,C,University of Pennsylvania Libraries,"11,382,688",10.855,mscodex272,0002_mscodex272,10.855,Fall 2019 batch,
0002_mscodex1619,0002,,2,C,University of Pennsylvania Libraries,"11,402,037",10.874,mscodex1619,0002_mscodex1619,10.874,Fall 2019 batch,
0002_mscodex980,0002,,2,C,University of Pennsylvania Libraries,"11,433,193",10.904,mscodex980,0002_mscodex980,10.904,Fall 2019 batch,
0002_mscodex497,0002,,2,C,University of Pennsylvania Libraries,"11,455,562",10.925,mscodex497,0002_mscodex497,10.925,Fall 2019 batch,
0002_mscodex142,0002,,2,C,University of Pennsylvania Libraries,"11,460,360",10.929,mscodex142,0002_mscodex142,10.929,Fall 2019 batch,
0002_mscoll390_item840,0002,,2,C,University of Pennsylvania Libraries,"11,470,442",10.939,mscoll390_item840,0002_mscoll390_item840,10.939,Fall 2019 batch,
0002_mscodex850,0002,,2,C,University of Pennsylvania Libraries,"11,477,412",10.946,mscodex850,0002_mscodex850,10.946,Fall 2019 batch,
0002_mscodex1422,0002,,2,C,University of Pennsylvania Libraries,"11,489,040",10.957,mscodex1422,0002_mscodex1422,10.957,Fall 2019 batch,
0002_mscodex1159,0002,,2,C,University of Pennsylvania Libraries,"11,502,441",10.97,mscodex1159,0002_mscodex1159,10.97,Fall 2019 batch,
0002_mscodex1414,0002,,2,C,University of Pennsylvania Libraries,"11,534,992",11.001,mscodex1414,0002_mscodex1414,11.001,Fall 2019 batch,
0002_mscodex48,0002,,2,C,University of Pennsylvania Libraries,"11,537,661",11.003,mscodex48,0002_mscodex48,11.003,Fall 2019 batch,
0002_mscodex1071,0002,,2,C,University of Pennsylvania Libraries,"11,551,078",11.016,mscodex1071,0002_mscodex1071,11.016,Fall 2019 batch,
0002_mscodex779,0002,,2,C,University of Pennsylvania Libraries,"11,551,127",11.016,mscodex779,0002_mscodex779,11.016,Fall 2019 batch,
0002_mscoll49_f201_f213,0002,,2,C,University of Pennsylvania Libraries,"11,568,676",11.033,mscoll49_f201_f213,0002_mscoll49_f201_f213,11.033,Fall 2019 batch,
0002_mscodex606,0002,,2,C,University of Pennsylvania Libraries,"11,582,086",11.046,mscodex606,0002_mscodex606,11.046,Fall 2019 batch,
0002_mscodex1423,0002,,2,C,University of Pennsylvania Libraries,"11,590,393",11.053,mscodex1423,0002_mscodex1423,11.053,Fall 2019 batch,
0002_mscoll390_item1243,0002,,2,C,University of Pennsylvania Libraries,"11,616,564",11.078,mscoll390_item1243,0002_mscoll390_item1243,11.078,Fall 2019 batch,
0002_mscodex344,0002,,2,C,University of Pennsylvania Libraries,"11,620,333",11.082,mscodex344,0002_mscodex344,11.082,Fall 2019 batch,
0002_mscodex399,0002,,2,C,University of Pennsylvania Libraries,"11,624,599",11.086,mscodex399,0002_mscodex399,11.086,Fall 2019 batch,
0002_mscoll390_item311,0002,,2,C,University of Pennsylvania Libraries,"11,631,609",11.093,mscoll390_item311,0002_mscoll390_item311,11.093,Fall 2019 batch,
0002_mscodex785,0002,,2,C,University of Pennsylvania Libraries,"11,642,558",11.103,mscodex785,0002_mscodex785,11.103,Fall 2019 batch,
0002_mscodex293,0002,,2,C,University of Pennsylvania Libraries,"11,675,536",11.135,mscodex293,0002_mscodex293,11.135,Fall 2019 batch,
0002_mscodex1388,0002,,2,C,University of Pennsylvania Libraries,"11,676,752",11.136,mscodex1388,0002_mscodex1388,11.136,Fall 2019 batch,
0002_mscodex1323,0002,,2,C,University of Pennsylvania Libraries,"11,718,640",11.176,mscodex1323,0002_mscodex1323,11.176,Fall 2019 batch,
0002_mscodex1535,0002,,2,C,University of Pennsylvania Libraries,"11,723,075",11.18,mscodex1535,0002_mscodex1535,11.18,Fall 2019 batch,
0002_mscodex691,0002,,2,C,University of Pennsylvania Libraries,"11,725,720",11.183,mscodex691,0002_mscodex691,11.183,Fall 2019 batch,
0002_mscodex900,0002,,2,C,University of Pennsylvania Libraries,"11,734,147",11.191,mscodex900,0002_mscodex900,11.191,Fall 2019 batch,
0002_mscodex1463,0002,,2,C,University of Pennsylvania Libraries,"11,734,187",11.191,mscodex1463,0002_mscodex1463,11.191,Fall 2019 batch,
0002_mscodex1477,0002,,2,C,University of Pennsylvania Libraries,"11,735,438",11.192,mscodex1477,0002_mscodex1477,11.192,Fall 2019 batch,
0002_mscoll476,0002,,2,C,University of Pennsylvania Libraries,"11,739,299",11.195,mscoll476,0002_mscoll476,11.195,Fall 2019 batch,
0002_mscodex1301,0002,,2,C,University of Pennsylvania Libraries,"11,744,460",11.2,mscodex1301,0002_mscodex1301,11.2,Fall 2019 batch,
0002_mscodex824,0002,,2,C,University of Pennsylvania Libraries,"11,752,748",11.208,mscodex824,0002_mscodex824,11.208,Fall 2019 batch,
0002_mscodex1229,0002,,2,C,University of Pennsylvania Libraries,"11,783,235",11.237,mscodex1229,0002_mscodex1229,11.237,Fall 2019 batch,
0002_mscodex965,0002,,2,C,University of Pennsylvania Libraries,"11,809,789",11.263,mscodex965,0002_mscodex965,11.263,Fall 2019 batch,
0002_mscodex98,0002,,2,C,University of Pennsylvania Libraries,"11,824,467",11.277,mscodex98,0002_mscodex98,11.277,Fall 2019 batch,
0002_mscodex1561,0002,,2,C,University of Pennsylvania Libraries,"11,840,706",11.292,mscodex1561,0002_mscodex1561,11.292,Fall 2019 batch,
0002_mscodex997,0002,,2,C,University of Pennsylvania Libraries,"11,866,809",11.317,mscodex997,0002_mscodex997,11.317,Fall 2019 batch,
0002_mscoll390_item571,0002,,2,C,University of Pennsylvania Libraries,"11,873,218",11.323,mscoll390_item571,0002_mscoll390_item571,11.323,Fall 2019 batch,
0002_mscodex362,0002,,2,C,University of Pennsylvania Libraries,"11,885,288",11.335,mscodex362,0002_mscodex362,11.335,Fall 2019 batch,
0002_mscodex1389,0002,,2,C,University of Pennsylvania Libraries,"11,925,514",11.373,mscodex1389,0002_mscodex1389,11.373,Fall 2019 batch,
0002_mscodex1705,0002,,2,C,University of Pennsylvania Libraries,"11,928,254",11.376,mscodex1705,0002_mscodex1705,11.376,Fall 2019 batch,
0002_mscodex695,0002,,2,C,University of Pennsylvania Libraries,"11,929,902",11.377,mscodex695,0002_mscodex695,11.377,Fall 2019 batch,
0002_mscodex255,0002,,2,C,University of Pennsylvania Libraries,"11,929,983",11.377,mscodex255,0002_mscodex255,11.377,Fall 2019 batch,
0002_mscoll390_item232,0002,,2,C,University of Pennsylvania Libraries,"11,935,027",11.382,mscoll390_item232,0002_mscoll390_item232,11.382,Fall 2019 batch,
0002_mscoll390_item567,0002,,2,C,University of Pennsylvania Libraries,"11,936,600",11.384,mscoll390_item567,0002_mscoll390_item567,11.384,Fall 2019 batch,
0002_mscoll390_item300,0002,,2,C,University of Pennsylvania Libraries,"11,946,389",11.393,mscoll390_item300,0002_mscoll390_item300,11.393,Fall 2019 batch,
0002_mscoll49_f78,0002,,2,C,University of Pennsylvania Libraries,"11,964,867",11.411,mscoll49_f78,0002_mscoll49_f78,11.411,Fall 2019 batch,
0002_mscodex783,0002,,2,C,University of Pennsylvania Libraries,"11,974,096",11.419,mscodex783,0002_mscodex783,11.419,Fall 2019 batch,
0002_mscodex181,0002,,2,C,University of Pennsylvania Libraries,"11,990,855",11.435,mscodex181,0002_mscodex181,11.435,Fall 2019 batch,
0002_mscodex659,0002,,2,C,University of Pennsylvania Libraries,"12,027,688",11.47,mscodex659,0002_mscodex659,11.47,Fall 2019 batch,
0002_mscodex1246,0002,,2,C,University of Pennsylvania Libraries,"12,044,525",11.487,mscodex1246,0002_mscodex1246,11.487,Fall 2019 batch,
0002_mscodex1069,0002,,2,C,University of Pennsylvania Libraries,"12,053,980",11.496,mscodex1069,0002_mscodex1069,11.496,Fall 2019 batch,
0002_mscoll390_item2373,0002,,2,C,University of Pennsylvania Libraries,"12,062,869",11.504,mscoll390_item2373,0002_mscoll390_item2373,11.504,Fall 2019 batch,
0002_mscodex662,0002,,2,C,University of Pennsylvania Libraries,"12,082,378",11.523,mscodex662,0002_mscodex662,11.523,Fall 2019 batch,
0002_mscodex813,0002,,2,C,University of Pennsylvania Libraries,"12,102,975",11.542,mscodex813,0002_mscodex813,11.542,Fall 2019 batch,
0002_mscodex984,0002,,2,C,University of Pennsylvania Libraries,"12,107,301",11.546,mscodex984,0002_mscodex984,11.546,Fall 2019 batch,
0002_mscodex60,0002,,2,C,University of Pennsylvania Libraries,"12,112,437",11.551,mscodex60,0002_mscodex60,11.551,Fall 2019 batch,
0002_mscodex1218,0002,,2,C,University of Pennsylvania Libraries,"12,115,871",11.555,mscodex1218,0002_mscodex1218,11.555,Fall 2019 batch,
0002_mscoll390_item1729,0002,,2,C,University of Pennsylvania Libraries,"12,150,475",11.588,mscoll390_item1729,0002_mscoll390_item1729,11.588,Fall 2019 batch,
0002_mscodex1372,0002,,2,C,University of Pennsylvania Libraries,"12,168,958",11.605,mscodex1372,0002_mscodex1372,11.605,Fall 2019 batch,
0002_mscoll390_item67,0002,,2,C,University of Pennsylvania Libraries,"12,205,940",11.64,mscoll390_item67,0002_mscoll390_item67,11.64,Fall 2019 batch,
0002_mscoll390_item202,0002,,2,C,University of Pennsylvania Libraries,"12,220,759",11.655,mscoll390_item202,0002_mscoll390_item202,11.655,Fall 2019 batch,
0002_mscoll390_item2629,0002,,2,C,University of Pennsylvania Libraries,"12,247,704",11.68,mscoll390_item2629,0002_mscoll390_item2629,11.68,Fall 2019 batch,
0002_mscodex388,0002,,2,C,University of Pennsylvania Libraries,"12,284,706",11.716,mscodex388,0002_mscodex388,11.716,Fall 2019 batch,
0002_mscoll390_item525,0002,,2,C,University of Pennsylvania Libraries,"12,299,157",11.729,mscoll390_item525,0002_mscoll390_item525,11.729,Fall 2019 batch,
0002_mscodex377,0002,,2,C,University of Pennsylvania Libraries,"12,318,815",11.748,mscodex377,0002_mscodex377,11.748,Fall 2019 batch,
0002_mscoll390_item217,0002,,2,C,University of Pennsylvania Libraries,"12,332,916",11.762,mscoll390_item217,0002_mscoll390_item217,11.762,Fall 2019 batch,
0002_mscoll390_item1632,0002,,2,C,University of Pennsylvania Libraries,"12,339,105",11.767,mscoll390_item1632,0002_mscoll390_item1632,11.767,Fall 2019 batch,
0002_mscodex1346,0002,,2,C,University of Pennsylvania Libraries,"12,354,319",11.782,mscodex1346,0002_mscodex1346,11.782,Fall 2019 batch,
0002_mscodex120,0002,,2,C,University of Pennsylvania Libraries,"12,387,050",11.813,mscodex120,0002_mscodex120,11.813,Fall 2019 batch,
0002_mscodex506,0002,,2,C,University of Pennsylvania Libraries,"12,388,524",11.815,mscodex506,0002_mscodex506,11.815,Fall 2019 batch,
0002_mscodex738,0002,,2,C,University of Pennsylvania Libraries,"12,422,089",11.847,mscodex738,0002_mscodex738,11.847,Fall 2019 batch,
0002_mscodex708,0002,,2,C,University of Pennsylvania Libraries,"12,424,428",11.849,mscodex708,0002_mscodex708,11.849,Fall 2019 batch,
0002_mscodex968,0002,,2,C,University of Pennsylvania Libraries,"12,454,043",11.877,mscodex968,0002_mscodex968,11.877,Fall 2019 batch,
0002_mscoll390_item305,0002,,2,C,University of Pennsylvania Libraries,"12,455,514",11.879,mscoll390_item305,0002_mscoll390_item305,11.879,Fall 2019 batch,
0002_mscodex1035,0002,,2,C,University of Pennsylvania Libraries,"12,457,585",11.88,mscodex1035,0002_mscodex1035,11.88,Fall 2019 batch,
0002_mscoll390_item2001,0002,,2,C,University of Pennsylvania Libraries,"12,459,905",11.883,mscoll390_item2001,0002_mscoll390_item2001,11.883,Fall 2019 batch,
0002_mscodex862,0002,,2,C,University of Pennsylvania Libraries,"12,466,849",11.889,mscodex862,0002_mscodex862,11.889,Fall 2019 batch,
0002_mscodex1061,0002,,2,C,University of Pennsylvania Libraries,"12,487,410",11.909,mscodex1061,0002_mscodex1061,11.909,Fall 2019 batch,
0002_mscodex281,0002,,2,C,University of Pennsylvania Libraries,"12,489,363",11.911,mscodex281,0002_mscodex281,11.911,Fall 2019 batch,
0002_mscodex1727,0002,,2,C,University of Pennsylvania Libraries,"12,498,280",11.919,mscodex1727,0002_mscodex1727,11.919,Fall 2019 batch,
0002_mscodex752,0002,,2,C,University of Pennsylvania Libraries,"12,505,740",11.926,mscodex752,0002_mscodex752,11.926,Fall 2019 batch,
0002_mscoll390_item569,0002,,2,C,University of Pennsylvania Libraries,"12,509,295",11.93,mscoll390_item569,0002_mscoll390_item569,11.93,Fall 2019 batch,
0002_mscodex1447,0002,,2,C,University of Pennsylvania Libraries,"12,515,803",11.936,mscodex1447,0002_mscodex1447,11.936,Fall 2019 batch,
0002_mscoll390_item2369,0002,,2,C,University of Pennsylvania Libraries,"12,516,563",11.937,mscoll390_item2369,0002_mscoll390_item2369,11.937,Fall 2019 batch,
0002_mscodex1001,0002,,2,C,University of Pennsylvania Libraries,"12,516,717",11.937,mscodex1001,0002_mscodex1001,11.937,Fall 2019 batch,
0002_mscodex208,0002,,2,C,University of Pennsylvania Libraries,"12,518,838",11.939,mscodex208,0002_mscodex208,11.939,Fall 2019 batch,
0002_mscodex1371,0002,,2,C,University of Pennsylvania Libraries,"12,549,706",11.968,mscodex1371,0002_mscodex1371,11.968,Fall 2019 batch,
0002_mscodex1680,0002,,2,C,University of Pennsylvania Libraries,"12,554,913",11.973,mscodex1680,0002_mscodex1680,11.973,Fall 2019 batch,
0002_mscodex214,0002,,2,C,University of Pennsylvania Libraries,"12,557,093",11.975,mscodex214,0002_mscodex214,11.975,Fall 2019 batch,
0002_mscodex977,0002,,2,C,University of Pennsylvania Libraries,"12,561,037",11.979,mscodex977,0002_mscodex977,11.979,Fall 2019 batch,
0002_mscodex635,0002,,2,C,University of Pennsylvania Libraries,"12,580,870",11.998,mscodex635,0002_mscodex635,11.998,Fall 2019 batch,
0002_mscoll390_item2624,0002,,2,C,University of Pennsylvania Libraries,"12,584,818",12.002,mscoll390_item2624,0002_mscoll390_item2624,12.002,Fall 2019 batch,
0002_mscodex1155,0002,,2,C,University of Pennsylvania Libraries,"12,592,759",12.009,mscodex1155,0002_mscodex1155,12.009,Fall 2019 batch,
0002_mscoll390_item1001,0002,,2,C,University of Pennsylvania Libraries,"12,593,284",12.01,mscoll390_item1001,0002_mscoll390_item1001,12.01,Fall 2019 batch,
0002_mscodex468,0002,,2,C,University of Pennsylvania Libraries,"12,596,096",12.013,mscodex468,0002_mscodex468,12.013,Fall 2019 batch,
0002_mscodex1453,0002,,2,C,University of Pennsylvania Libraries,"12,631,469",12.046,mscodex1453,0002_mscodex1453,12.046,Fall 2019 batch,
0002_mscodex403,0002,,2,C,University of Pennsylvania Libraries,"12,633,788",12.049,mscodex403,0002_mscodex403,12.049,Fall 2019 batch,
0002_mscodex533,0002,,2,C,University of Pennsylvania Libraries,"12,652,174",12.066,mscodex533,0002_mscodex533,12.066,Fall 2019 batch,
0002_mscodex1450,0002,,2,C,University of Pennsylvania Libraries,"12,686,681",12.099,mscodex1450,0002_mscodex1450,12.099,Fall 2019 batch,
0002_mscodex866,0002,,2,C,University of Pennsylvania Libraries,"12,708,074",12.119,mscodex866,0002_mscodex866,12.119,Fall 2019 batch,
0002_mscodex624,0002,,2,C,University of Pennsylvania Libraries,"12,715,672",12.127,mscodex624,0002_mscodex624,12.127,Fall 2019 batch,
0002_mscodex176,0002,,2,C,University of Pennsylvania Libraries,"12,719,555",12.13,mscodex176,0002_mscodex176,12.13,Fall 2019 batch,
0002_mscodex4,0002,,2,C,University of Pennsylvania Libraries,"12,739,413",12.149,mscodex4,0002_mscodex4,12.149,Fall 2019 batch,
0002_mscodex1601,0002,,2,C,University of Pennsylvania Libraries,"12,746,529",12.156,mscodex1601,0002_mscodex1601,12.156,Fall 2019 batch,
0002_mscodex444,0002,,2,C,University of Pennsylvania Libraries,"12,753,730",12.163,mscodex444,0002_mscodex444,12.163,Fall 2019 batch,
0002_mscoll390_item1661,0002,,2,C,University of Pennsylvania Libraries,"12,770,651",12.179,mscoll390_item1661,0002_mscoll390_item1661,12.179,Fall 2019 batch,
0002_mscoll390_item772,0002,,2,C,University of Pennsylvania Libraries,"12,780,368",12.188,mscoll390_item772,0002_mscoll390_item772,12.188,Fall 2019 batch,
0002_mscodex1959,0002,,2,C,University of Pennsylvania Libraries,"12,797,946",12.205,mscodex1959,0002_mscodex1959,12.205,Fall 2019 batch,
0002_mscodex125,0002,,2,C,University of Pennsylvania Libraries,"12,835,435",12.241,mscodex125,0002_mscodex125,12.241,Fall 2019 batch,
0002_mscodex88,0002,,2,C,University of Pennsylvania Libraries,"12,842,223",12.247,mscodex88,0002_mscodex88,12.247,Fall 2019 batch,
0002_mscoll390_item214,0002,,2,C,University of Pennsylvania Libraries,"12,858,598",12.263,mscoll390_item214,0002_mscoll390_item214,12.263,Fall 2019 batch,
0002_mscodex939,0002,,2,C,University of Pennsylvania Libraries,"12,867,674",12.272,mscodex939,0002_mscodex939,12.272,Fall 2019 batch,
0002_mscodex259,0002,,2,C,University of Pennsylvania Libraries,"12,875,425",12.279,mscodex259,0002_mscodex259,12.279,Fall 2019 batch,
0002_mscodex809,0002,,2,C,University of Pennsylvania Libraries,"12,890,459",12.293,mscodex809,0002_mscodex809,12.293,Fall 2019 batch,
0002_mscodex516,0002,,2,C,University of Pennsylvania Libraries,"12,912,122",12.314,mscodex516,0002_mscodex516,12.314,Fall 2019 batch,
0002_mscodex124,0002,,2,C,University of Pennsylvania Libraries,"12,913,072",12.315,mscodex124,0002_mscodex124,12.315,Fall 2019 batch,
0002_mscodex987,0002,,2,C,University of Pennsylvania Libraries,"12,916,099",12.318,mscodex987,0002_mscodex987,12.318,Fall 2019 batch,
0002_mscodex1492,0002,,2,C,University of Pennsylvania Libraries,"12,929,515",12.331,mscodex1492,0002_mscodex1492,12.331,Fall 2019 batch,
0002_mscodex1964,0002,,2,C,University of Pennsylvania Libraries,"12,939,432",12.34,mscodex1964,0002_mscodex1964,12.34,Fall 2019 batch,
0002_mscodex1636,0002,,2,C,University of Pennsylvania Libraries,"12,940,051",12.341,mscodex1636,0002_mscodex1636,12.341,Fall 2019 batch,
0002_mscodex749,0002,,2,C,University of Pennsylvania Libraries,"12,960,315",12.36,mscodex749,0002_mscodex749,12.36,Fall 2019 batch,
0002_mscodex361,0002,,2,C,University of Pennsylvania Libraries,"12,961,507",12.361,mscodex361,0002_mscodex361,12.361,Fall 2019 batch,
0002_mscodex721,0002,,2,C,University of Pennsylvania Libraries,"12,962,643",12.362,mscodex721,0002_mscodex721,12.362,Fall 2019 batch,
0002_mscodex426,0002,,2,C,University of Pennsylvania Libraries,"12,977,559",12.376,mscodex426,0002_mscodex426,12.376,Fall 2019 batch,
0002_mscoll390_item2631,0002,,2,C,University of Pennsylvania Libraries,"12,990,552",12.389,mscoll390_item2631,0002_mscoll390_item2631,12.389,Fall 2019 batch,
0002_mscodex1132,0002,,2,C,University of Pennsylvania Libraries,"12,994,086",12.392,mscodex1132,0002_mscodex1132,12.392,Fall 2019 batch,
0002_mscoll390_item842,0002,,2,C,University of Pennsylvania Libraries,"13,006,428",12.404,mscoll390_item842,0002_mscoll390_item842,12.404,Fall 2019 batch,
0002_mscodex760,0002,,2,C,University of Pennsylvania Libraries,"13,009,907",12.407,mscodex760,0002_mscodex760,12.407,Fall 2019 batch,
0002_mscodex1894,0002,,2,C,University of Pennsylvania Libraries,"13,013,002",12.41,mscodex1894,0002_mscodex1894,12.41,Fall 2019 batch,
0002_mscodex1431,0002,,2,C,University of Pennsylvania Libraries,"13,033,225",12.429,mscodex1431,0002_mscodex1431,12.429,Fall 2019 batch,
0002_mscoll390_item1159,0002,,2,C,University of Pennsylvania Libraries,"13,049,314",12.445,mscoll390_item1159,0002_mscoll390_item1159,12.445,Fall 2019 batch,
0002_mscodex964,0002,,2,C,University of Pennsylvania Libraries,"13,057,283",12.452,mscodex964,0002_mscodex964,12.452,Fall 2019 batch,
0002_mscodex1080,0002,,2,C,University of Pennsylvania Libraries,"13,057,501",12.453,mscodex1080,0002_mscodex1080,12.453,Fall 2019 batch,
0002_mscodex602,0002,,2,C,University of Pennsylvania Libraries,"13,080,582",12.475,mscodex602,0002_mscodex602,12.475,Fall 2019 batch,
0002_mscodex683,0002,,2,C,University of Pennsylvania Libraries,"13,080,650",12.475,mscodex683,0002_mscodex683,12.475,Fall 2019 batch,
0002_mscodex1472,0002,,2,C,University of Pennsylvania Libraries,"13,107,896",12.501,mscodex1472,0002_mscodex1472,12.501,Fall 2019 batch,
0002_mscodex626,0002,,2,C,University of Pennsylvania Libraries,"13,109,957",12.503,mscodex626,0002_mscodex626,12.503,Fall 2019 batch,
0002_mscoll390_item2169,0002,,2,C,University of Pennsylvania Libraries,"13,115,339",12.508,mscoll390_item2169,0002_mscoll390_item2169,12.508,Fall 2019 batch,
0002_mscodex1592,0002,,2,C,University of Pennsylvania Libraries,"13,123,940",12.516,mscodex1592,0002_mscodex1592,12.516,Fall 2019 batch,
0002_mscoll390_item279,0002,,2,C,University of Pennsylvania Libraries,"13,125,258",12.517,mscoll390_item279,0002_mscoll390_item279,12.517,Fall 2019 batch,
0002_mscodex713,0002,,2,C,University of Pennsylvania Libraries,"13,126,600",12.519,mscodex713,0002_mscodex713,12.519,Fall 2019 batch,
0002_mscodex677,0002,,2,C,University of Pennsylvania Libraries,"13,129,461",12.521,mscodex677,0002_mscodex677,12.521,Fall 2019 batch,
0002_mscoll390_item1665,0002,,2,C,University of Pennsylvania Libraries,"13,133,997",12.526,mscoll390_item1665,0002_mscoll390_item1665,12.526,Fall 2019 batch,
0002_mscodex1407,0002,,2,C,University of Pennsylvania Libraries,"13,139,767",12.531,mscodex1407,0002_mscodex1407,12.531,Fall 2019 batch,
0002_mscodex347,0002,,2,C,University of Pennsylvania Libraries,"13,155,681",12.546,mscodex347,0002_mscodex347,12.546,Fall 2019 batch,
0002_mscodex219,0002,,2,C,University of Pennsylvania Libraries,"13,158,581",12.549,mscodex219,0002_mscodex219,12.549,Fall 2019 batch,
0002_mscodex895,0002,,2,C,University of Pennsylvania Libraries,"13,164,171",12.554,mscodex895,0002_mscodex895,12.554,Fall 2019 batch,
0002_mscoll390_item1006,0002,,2,C,University of Pennsylvania Libraries,"13,172,065",12.562,mscoll390_item1006,0002_mscoll390_item1006,12.562,Fall 2019 batch,
0002_mscoll390_item63,0002,,2,C,University of Pennsylvania Libraries,"13,173,305",12.563,mscoll390_item63,0002_mscoll390_item63,12.563,Fall 2019 batch,
0002_mscoll390_item3001,0002,,2,C,University of Pennsylvania Libraries,"13,187,298",12.576,mscoll390_item3001,0002_mscoll390_item3001,12.576,Fall 2019 batch,
0002_mscodex598,0002,,2,C,University of Pennsylvania Libraries,"13,195,621",12.584,mscodex598,0002_mscodex598,12.584,Fall 2019 batch,
0002_mscoll390_item50,0002,,2,C,University of Pennsylvania Libraries,"13,215,461",12.603,mscoll390_item50,0002_mscoll390_item50,12.603,Fall 2019 batch,
0002_mscodex417,0002,,2,C,University of Pennsylvania Libraries,"13,224,776",12.612,mscodex417,0002_mscodex417,12.612,Fall 2019 batch,
0002_mscodex746,0002,,2,C,University of Pennsylvania Libraries,"13,226,409",12.614,mscodex746,0002_mscodex746,12.614,Fall 2019 batch,
0002_mscodex1408,0002,,2,C,University of Pennsylvania Libraries,"13,244,934",12.631,mscodex1408,0002_mscodex1408,12.631,Fall 2019 batch,
0002_mscodex542,0002,,2,C,University of Pennsylvania Libraries,"13,305,812",12.689,mscodex542,0002_mscodex542,12.689,Fall 2019 batch,
0002_mscodex1596,0002,,2,C,University of Pennsylvania Libraries,"13,333,566",12.716,mscodex1596,0002_mscodex1596,12.716,Fall 2019 batch,
0002_mscodex1060,0002,,2,C,University of Pennsylvania Libraries,"13,335,757",12.718,mscodex1060,0002_mscodex1060,12.718,Fall 2019 batch,
0002_mscodex685,0002,,2,C,University of Pennsylvania Libraries,"13,359,521",12.741,mscodex685,0002_mscodex685,12.741,Fall 2019 batch,
0002_mscodex686,0002,,2,C,University of Pennsylvania Libraries,"13,366,843",12.748,mscodex686,0002_mscodex686,12.748,Fall 2019 batch,
0002_mscodex1257,0002,,2,C,University of Pennsylvania Libraries,"13,374,018",12.754,mscodex1257,0002_mscodex1257,12.754,Fall 2019 batch,
0002_mscodex1038,0002,,2,C,University of Pennsylvania Libraries,"13,374,646",12.755,mscodex1038,0002_mscodex1038,12.755,Fall 2019 batch,
0002_mscodex1361,0002,,2,C,University of Pennsylvania Libraries,"13,405,668",12.785,mscodex1361,0002_mscodex1361,12.785,Fall 2019 batch,
0002_ms_coll_700_item43,0002,,2,C,University of Pennsylvania Libraries,"13,430,015",12.808,ms_coll_700_item43,0002_ms_coll_700_item43,12.808,Fall 2019 batch,
0002_mscodex17,0002,,2,C,University of Pennsylvania Libraries,"13,457,481",12.834,mscodex17,0002_mscodex17,12.834,Fall 2019 batch,
0002_mscodex1191,0002,,2,C,University of Pennsylvania Libraries,"13,462,107",12.838,mscodex1191,0002_mscodex1191,12.838,Fall 2019 batch,
0002_mscodex1717,0002,,2,C,University of Pennsylvania Libraries,"13,477,247",12.853,mscodex1717,0002_mscodex1717,12.853,Fall 2019 batch,
0002_mscodex140,0002,,2,C,University of Pennsylvania Libraries,"13,483,494",12.859,mscodex140,0002_mscodex140,12.859,Fall 2019 batch,
0002_mscoll390_item819,0002,,2,C,University of Pennsylvania Libraries,"13,497,153",12.872,mscoll390_item819,0002_mscoll390_item819,12.872,Fall 2019 batch,
0002_mscodex1291,0002,,2,C,University of Pennsylvania Libraries,"13,523,598",12.897,mscodex1291,0002_mscodex1291,12.897,Fall 2019 batch,
0002_mscodex709,0002,,2,C,University of Pennsylvania Libraries,"13,540,908",12.914,mscodex709,0002_mscodex709,12.914,Fall 2019 batch,
0002_mscodex739,0002,,2,C,University of Pennsylvania Libraries,"13,545,618",12.918,mscodex739,0002_mscodex739,12.918,Fall 2019 batch,
0002_mscodex1374,0002,,2,C,University of Pennsylvania Libraries,"13,595,274",12.965,mscodex1374,0002_mscodex1374,12.965,Fall 2019 batch,
