Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,STATUS,Notes
0023_lewis_e_m_026_030,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,805",0.039,lewis_e_m_026_030,,
0023_lewis_e_m_020_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,925",0.039,lewis_e_m_020_012,,
0023_lewis_e_m_013_003,0023,,1,A,"Free Library of Philadelphia, Special Collections","40,988",0.039,lewis_e_m_013_003,,
0023_lewis_e_m_027_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,034",0.039,lewis_e_m_027_007,,
0023_lewis_e_m_009_016a,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,070",0.039,lewis_e_m_009_016a,,
0023_lewis_e_m_012_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,070",0.039,lewis_e_m_012_015,,
0023_lewis_t210,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,140",0.039,lewis_t210,,
0023_lewis_e_m_043_001a,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,153",0.039,lewis_e_m_043_001a,,
0023_lewis_e_m_011_028,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,263",0.039,lewis_e_m_011_028,,
0023_lewis_e_m_025_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,271",0.039,lewis_e_m_025_013,,
0023_lewis_e_m_025_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,335",0.039,lewis_e_m_025_014,,
0023_lewis_e_m_013_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,363",0.039,lewis_e_m_013_006,,
0023_lewis_e_m_014_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,363",0.039,lewis_e_m_014_008,,
0023_lewis_e_m_008_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,482",0.04,lewis_e_m_008_005,,
0023_lewis_e_m_013_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,490",0.04,lewis_e_m_013_009,,
0023_lewis_e_m_033_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,527",0.04,lewis_e_m_033_010,,
0023_lewis_e_m_043_023a,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,628",0.04,lewis_e_m_043_023a,,
0023_lewis_e_m_014_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,637",0.04,lewis_e_m_014_011,,
0023_lewis_e_m_033_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,719",0.04,lewis_e_m_033_013,,
0023_lewis_e_m_050_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,747",0.04,lewis_e_m_050_001,,
0023_lewis_e_m_019_021,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,783",0.04,lewis_e_m_019_021,,
0023_lewis_e_m_025_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","41,838",0.04,lewis_e_m_025_015,,
0023_lewis_e_m_023_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,122",0.04,lewis_e_m_023_010,,
0023_lewis_e_m_026_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,167",0.04,lewis_e_m_026_011,,
0023_lewis_e_m_016_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,194",0.04,lewis_e_m_016_017,,
0023_lewis_e_m_019_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,661",0.041,lewis_e_m_019_008,,
0023_lewis_e_m_021_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,661",0.041,lewis_e_m_021_001,,
0023_lewis_e_m_010_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,689",0.041,lewis_e_m_010_012,,
0023_lewis_e_m_024_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,761",0.041,lewis_e_m_024_018,,
0023_lewis_e_m_032_024,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,798",0.041,lewis_e_m_032_024,,
0023_lewis_e_m_010_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,816",0.041,lewis_e_m_010_011,,
0023_lewis_e_m_016_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,843",0.041,lewis_e_m_016_001,,
0023_lewis_e_m_017_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,963",0.041,lewis_e_m_017_002,,
0023_lewis_e_m_026_031,0023,,1,A,"Free Library of Philadelphia, Special Collections","42,990",0.041,lewis_e_m_026_031,,
0023_lewis_e_m_012_024,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,091",0.041,lewis_e_m_012_024,,
0023_lewis_e_m_042_019a,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,191",0.041,lewis_e_m_042_019a,,
0023_lewis_e_m_022_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,300",0.041,lewis_e_m_022_001,,
0023_lewis_e_m_016_032,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,429",0.041,lewis_e_m_016_032,,
0023_lewis_e_m_024_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,438",0.041,lewis_e_m_024_015,,
0023_lewis_e_m_020_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,511",0.041,lewis_e_m_020_013,,
0023_lewis_t165,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,630",0.042,lewis_t165,,
0023_lewis_e_m_014_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,648",0.042,lewis_e_m_014_013,,
0023_lewis_e_m_019_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,648",0.042,lewis_e_m_019_009,,
0023_lewis_e_m_033_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,648",0.042,lewis_e_m_033_002,,
0023_lewis_e_m_033_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,675",0.042,lewis_e_m_033_007,,
0023_lewis_e_m_032_023,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,685",0.042,lewis_e_m_032_023,,
0023_lewis_e_m_025_026,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,703",0.042,lewis_e_m_025_026,,
0023_lewis_e_m_029_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,721",0.042,lewis_e_m_029_004,,
0023_lewis_e_m_033_022,0023,,1,A,"Free Library of Philadelphia, Special Collections","43,931",0.042,lewis_e_m_033_022,,
0023_lewis_e_m_014_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","44,050",0.042,lewis_e_m_014_001,,
0023_lewis_e_m_019_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","44,132",0.042,lewis_e_m_019_005,,
0023_lewis_e_m_027_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","44,278",0.042,lewis_e_m_027_014,,
0023_lewis_e_m_033_023,0023,,1,A,"Free Library of Philadelphia, Special Collections","44,342",0.042,lewis_e_m_033_023,,
0023_lewis_e_m_046_001b,0023,,1,A,"Free Library of Philadelphia, Special Collections","44,499",0.042,lewis_e_m_046_001b,,
0023_lewis_e_m_009_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","44,562",0.042,lewis_e_m_009_005,,
0023_lewis_e_m_028_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","44,781",0.043,lewis_e_m_028_017,,
0023_lewis_e_m_032_027,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,193",0.043,lewis_e_m_032_027,,
0023_lewis_e_m_020_021,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,229",0.043,lewis_e_m_020_021,,
0023_lewis_e_m_014_016,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,247",0.043,lewis_e_m_014_016,,
0023_lewis_e_m_020_022,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,303",0.043,lewis_e_m_020_022,,
0023_lewis_e_m_032_030,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,303",0.043,lewis_e_m_032_030,,
0023_lewis_t244,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,363",0.043,lewis_t244,,
0023_lewis_e_m_033_026,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,421",0.043,lewis_e_m_033_026,,
0023_lewis_e_m_014_003,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,431",0.043,lewis_e_m_014_003,,
0023_lewis_e_m_008_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,531",0.043,lewis_e_m_008_006,,
0023_lewis_e_m_025_022,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,742",0.044,lewis_e_m_025_022,,
0023_lewis_e_m_031_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","45,750",0.044,lewis_e_m_031_005,,
0023_lewis_e_m_033_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","46,089",0.044,lewis_e_m_033_018,,
0023_lewis_t248,0023,,1,A,"Free Library of Philadelphia, Special Collections","46,277",0.044,lewis_t248,,
0023_lewis_t573,0023,,1,A,"Free Library of Philadelphia, Special Collections","46,299",0.044,lewis_t573,,
0023_lewis_e_m_014_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","46,372",0.044,lewis_e_m_014_006,,
0023_lewis_e_m_032_025,0023,,1,A,"Free Library of Philadelphia, Special Collections","46,463",0.044,lewis_e_m_032_025,,
0023_lewis_e_m_020_016,0023,,1,A,"Free Library of Philadelphia, Special Collections","46,500",0.044,lewis_e_m_020_016,,
0023_lewis_e_m_048_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","46,610",0.044,lewis_e_m_048_009,,
0023_lewis_e_m_033_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","46,673",0.045,lewis_e_m_033_008,,
0023_lewis_e_m_020_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","46,691",0.045,lewis_e_m_020_017,,
0023_lewis_e_m_016_021,0023,,1,A,"Free Library of Philadelphia, Special Collections","47,048",0.045,lewis_e_m_016_021,,
0023_lewis_e_m_031_037,0023,,1,A,"Free Library of Philadelphia, Special Collections","47,305",0.045,lewis_e_m_031_037,,
0023_lewis_e_m_046_001c,0023,,1,A,"Free Library of Philadelphia, Special Collections","47,368",0.045,lewis_e_m_046_001c,,
0023_lewis_e_m_016_033,0023,,1,A,"Free Library of Philadelphia, Special Collections","47,451",0.045,lewis_e_m_016_033,,
0023_lewis_e_m_048_021,0023,,1,A,"Free Library of Philadelphia, Special Collections","47,469",0.045,lewis_e_m_048_021,,
0023_lewis_e_m_045_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","47,578",0.045,lewis_e_m_045_012,,
0023_lewis_t214,0023,,1,A,"Free Library of Philadelphia, Special Collections","47,868",0.046,lewis_t214,,
0023_lewis_e_m_031_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","48,009",0.046,lewis_e_m_031_006,,
0023_lewis_e_m_020_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","48,035",0.046,lewis_e_m_020_010,,
0023_lewis_e_m_024_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","48,163",0.046,lewis_e_m_024_009,,
0023_lewis_e_m_014_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","48,291",0.046,lewis_e_m_014_015,,
0023_lewis_e_m_023_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","48,292",0.046,lewis_e_m_023_008,,
0023_lewis_e_m_014_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","48,437",0.046,lewis_e_m_014_007,,
0023_lewis_e_m_011_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","48,959",0.047,lewis_e_m_011_011,,
0023_lewis_e_m_010_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","48,977",0.047,lewis_e_m_010_009,,
0023_lewis_t216,0023,,1,A,"Free Library of Philadelphia, Special Collections","49,010",0.047,lewis_t216,,
0023_lewis_e_m_014_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","49,059",0.047,lewis_e_m_014_010,,
0023_lewis_e_m_009_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","49,068",0.047,lewis_e_m_009_004,,
0023_lewis_e_m_024_008,0023,,1,A,"Free Library of Philadelphia, Special Collections","49,096",0.047,lewis_e_m_024_008,,
0023_lewis_e_m_020_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","49,498",0.047,lewis_e_m_020_015,,
0023_lewis_e_m_020_020,0023,,1,A,"Free Library of Philadelphia, Special Collections","49,892",0.048,lewis_e_m_020_020,,
0023_lewis_e_m_019_016,0023,,1,A,"Free Library of Philadelphia, Special Collections","50,056",0.048,lewis_e_m_019_016,,
0023_lewis_t164,0023,,1,A,"Free Library of Philadelphia, Special Collections","50,257",0.048,lewis_t164,,
0023_lewis_e_m_010_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","50,275",0.048,lewis_e_m_010_006,,
0023_lewis_e_m_025_007a,0023,,1,A,"Free Library of Philadelphia, Special Collections","50,321",0.048,lewis_e_m_025_007a,,
0023_lewis_e_m_026_001,0023,,1,A,"Free Library of Philadelphia, Special Collections","50,430",0.048,lewis_e_m_026_001,,
0023_lewis_e_m_047_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","50,436",0.048,lewis_e_m_047_015,,
0023_lewis_e_m_020_002-003,0023,,1,A,"Free Library of Philadelphia, Special Collections","50,631",0.048,lewis_e_m_020_002-003,,
0023_lewis_e_m_014_012,0023,,1,A,"Free Library of Philadelphia, Special Collections","50,741",0.048,lewis_e_m_014_012,,
0023_lewis_e_m_020_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","51,033",0.049,lewis_e_m_020_006,,
0023_lewis_e_m_023_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","51,098",0.049,lewis_e_m_023_013,,
0023_lewis_e_m_031_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","51,400",0.049,lewis_e_m_031_007,,
0023_lewis_e_m_032_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","51,499",0.049,lewis_e_m_032_002,,
0023_lewis_e_m_025_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","51,719",0.049,lewis_e_m_025_018,,
0023_lewis_e_m_032_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","51,728",0.049,lewis_e_m_032_013,,
0023_lewis_e_m_028_013,0023,,1,A,"Free Library of Philadelphia, Special Collections","51,783",0.049,lewis_e_m_028_013,,
0023_lewis_t168,0023,,1,A,"Free Library of Philadelphia, Special Collections","51,856",0.049,lewis_t168,,
0023_lewis_e_m_014_002,0023,,1,A,"Free Library of Philadelphia, Special Collections","52,158",0.05,lewis_e_m_014_002,,
0023_lewis_t247,0023,,1,A,"Free Library of Philadelphia, Special Collections","52,402",0.05,lewis_t247,,
0023_lewis_e_m_074_019,0023,,1,A,"Free Library of Philadelphia, Special Collections","52,441",0.05,lewis_e_m_074_019,,
0023_lewis_e_m_020_018,0023,,1,A,"Free Library of Philadelphia, Special Collections","52,670",0.05,lewis_e_m_020_018,,
0023_lewis_e_m_029_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","52,678",0.05,lewis_e_m_029_009,,
0023_lewis_e_m_020_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","52,779",0.05,lewis_e_m_020_005,,
0023_lewis_e_m_009_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","52,807",0.05,lewis_e_m_009_006,,
0023_lewis_e_m_023_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","52,862",0.05,lewis_e_m_023_017,,
0023_lewis_e_m_012_020,0023,,1,A,"Free Library of Philadelphia, Special Collections","53,026",0.051,lewis_e_m_012_020,,
0023_lewis_e_m_032_010,0023,,1,A,"Free Library of Philadelphia, Special Collections","53,118",0.051,lewis_e_m_032_010,,
0023_lewis_e_m_024_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","53,319",0.051,lewis_e_m_024_014,,
0023_lewis_e_m_008_022,0023,,1,A,"Free Library of Philadelphia, Special Collections","53,338",0.051,lewis_e_m_008_022,,
0023_lewis_e_m_014_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","53,611",0.051,lewis_e_m_014_014,,
0023_lewis_e_m_016_014,0023,,1,A,"Free Library of Philadelphia, Special Collections","53,702",0.051,lewis_e_m_016_014,,
0023_lewis_e_m_001_023,0023,,1,A,"Free Library of Philadelphia, Special Collections","54,147",0.052,lewis_e_m_001_023,,
0023_lewis_e_m_048_003a,0023,,1,A,"Free Library of Philadelphia, Special Collections","54,293",0.052,lewis_e_m_048_003a,,
0023_lewis_e_m_017_003,0023,,1,A,"Free Library of Philadelphia, Special Collections","54,379",0.052,lewis_e_m_017_003,,
0023_lewis_t120,0023,,1,A,"Free Library of Philadelphia, Special Collections","54,552",0.052,lewis_t120,,
0023_lewis_e_m_077_016,0023,,1,A,"Free Library of Philadelphia, Special Collections","54,787",0.052,lewis_e_m_077_016,,
0023_lewis_e_m_022_006,0023,,1,A,"Free Library of Philadelphia, Special Collections","54,855",0.052,lewis_e_m_022_006,,
0023_lewis_e_m_012_005,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,101",0.053,lewis_e_m_012_005,,
0023_lewis_e_m_033_017,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,189",0.053,lewis_e_m_033_017,,
0023_lewis_e_m_030_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,193",0.053,lewis_e_m_030_007,,
0023_lewis_e_m_019_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,265",0.053,lewis_e_m_019_011,,
0023_lewis_t030,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,266",0.053,lewis_t030,,
0023_lewis_t029,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,293",0.053,lewis_t029,,
0023_lewis_e_m_017_015,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,357",0.053,lewis_e_m_017_015,,
0023_lewis_t221,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,357",0.053,lewis_t221,,
0023_lewis_t232,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,412",0.053,lewis_t232,,
0023_lewis_t013,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,494",0.053,lewis_t013,,
0023_lewis_t012,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,650",0.053,lewis_t012,,
0023_lewis_e_m_024_026,0023,,1,A,"Free Library of Philadelphia, Special Collections","55,988",0.053,lewis_e_m_024_026,,
0023_lewis_t002,0023,,1,A,"Free Library of Philadelphia, Special Collections","56,189",0.054,lewis_t002,,
0023_lewis_e_m_001_015a,0023,,1,A,"Free Library of Philadelphia, Special Collections","56,214",0.054,lewis_e_m_001_015a,,
0023_lewis_e_m_032_016,0023,,1,A,"Free Library of Philadelphia, Special Collections","56,363",0.054,lewis_e_m_032_016,,
0023_lewis_e_m_025_028,0023,,1,A,"Free Library of Philadelphia, Special Collections","56,545",0.054,lewis_e_m_025_028,,
0023_lewis_e_m_014_009,0023,,1,A,"Free Library of Philadelphia, Special Collections","56,857",0.054,lewis_e_m_014_009,,
0023_lewis_e_m_032_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","57,003",0.054,lewis_e_m_032_011,,
0023_lewis_t238,0023,,1,A,"Free Library of Philadelphia, Special Collections","57,066",0.054,lewis_t238,,
0023_lewis_e_m_027_019,0023,,1,A,"Free Library of Philadelphia, Special Collections","57,167",0.055,lewis_e_m_027_019,,
0023_lewis_e_m_012_011,0023,,1,A,"Free Library of Philadelphia, Special Collections","57,185",0.055,lewis_e_m_012_011,,
0023_lewis_e_m_019_004,0023,,1,A,"Free Library of Philadelphia, Special Collections","57,259",0.055,lewis_e_m_019_004,,
0023_lewis_e_m_043_007,0023,,1,A,"Free Library of Philadelphia, Special Collections","57,295",0.055,lewis_e_m_043_007,,
0023_lewis_e_m_009_014a,0023,,1,A,"Free Library of Philadelphia, Special Collections","57,487",0.055,lewis_e_m_009_014a,,
0023_lewis_e_m_017_016,0023,,1,A,"Free Library of Philadelphia, Special Collections","57,515",0.055,lewis_e_m_017_016,,
0023_lewis_e_m_025_020,0023,,1,A,"Free Library of Philadelphia, Special Collections","57,588",0.055,lewis_e_m_025_020,,
