repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,STATUS,Notes
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17609093,16.793,mscodex1610,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17609290,16.794,mscodex435,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17621666,16.805,mscodex622,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17635497,16.819,mscodex175,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17645552,16.828,mscodex338,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17650415,16.833,mscodex1709,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17663343,16.845,mscodex1281,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17678508,16.86,mscodex375,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17770697,16.947,mscodex815,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17775577,16.952,mscodex521,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17775765,16.952,mscoll390_item2252,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17780421,16.957,mscodex1152,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17791379,16.967,mscodex442,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17805117,16.98,mscoll755,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17854241,17.027,mscodex1430,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17887312,17.059,mscoll390_item1009,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17899940,17.071,mscodex1277,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17907016,17.077,mscodex582,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17922022,17.092,mscodex1049,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17949356,17.118,mscoll390_item1834,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17969710,17.137,mscoll390_item2374,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17975086,17.142,mscodex1189,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,17978973,17.146,msindic5,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18010705,17.176,mscodex389,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18028254,17.193,mscodex173,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18056300,17.22,mscodex1501,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18080467,17.243,cajs_rarms303,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18138895,17.299,mscodex1150,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18138967,17.299,mscodex185,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18171256,17.329,mscodex767,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18195065,17.352,mscodex216,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18198823,17.356,mscoll390_item1645,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18215388,17.372,mscodex1546,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18236537,17.392,mscodex496,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18295348,17.448,mscoll390_item933,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18297884,17.45,mscoll390_item737,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18351567,17.501,mscodex265,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18355493,17.505,mscodex983,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18402486,17.55,mscoll390_item2319,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18406310,17.554,mscoll840,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18443754,17.589,mscoll390_item2623,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18453258,17.598,mscodex697,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18516671,17.659,mscodex745,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18524105,17.666,mscodex277,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18566626,17.707,mscoll390_item1643,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18568499,17.708,mscodex490,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18614824,17.752,mscodex712,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18674887,17.81,mscoll390_item1016,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18681542,17.816,mscodex765,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18687595,17.822,mscoll990_item13,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18720287,17.853,mscodex1164,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18733626,17.866,mscodex1482,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18734716,17.867,mscodex1382,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18794769,17.924,mscodex1072,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18858567,17.985,mscodex841,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18864863,17.991,mscodex387,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18867973,17.994,mscodex127,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18876860,18.002,mscodex1910,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18907723,18.032,mscodex512,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18917391,18.041,mscodex1101,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,18952350,18.074,mscodex1265,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19041260,18.159,mscodex818,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19081191,18.197,mscodex376,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19120098,18.234,mscoll390_item767,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19126654,18.241,mscodex1200,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19177424,18.289,mscodex415,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19188597,18.3,mscodex420,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19225366,18.335,mscoll390_item2360,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19292000,18.398,mscodex1900,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19302898,18.409,ms_coll_700_item61,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19305186,18.411,mscodex700,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19400386,18.502,mscodex748,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19454088,18.553,mscodex1100,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19455204,18.554,mscoll390_item375,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19457426,18.556,mscodex1413,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19480773,18.578,mscodex1023,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19482158,18.58,mscodex1634,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19505084,18.601,mscodex740,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19582265,18.675,mscodex96,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19622123,18.713,mscodex1274,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19681065,18.769,mscodex1425,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19688678,18.777,mscodex1428,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19719188,18.806,mscodex1275,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19736440,18.822,mscoll390_item1008,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19758620,18.843,mscodex1710,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19790948,18.874,mscodex433,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19806414,18.889,mscodex1673,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19858091,18.938,mscodex298,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19870708,18.95,mscodex165,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,19880008,18.959,mscodex266,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20003276,19.077,mscodex814,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20004851,19.078,mscodex1693,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20050425,19.122,mscodex312,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20058638,19.129,mscodex10,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20087377,19.157,mscodex514,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20123709,19.191,mscodex604,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20142134,19.209,mscodex1499,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20149594,19.216,mscoll390_item1577,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20159144,19.225,mscodex34,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20160731,19.227,mscoll390_item1018,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20161904,19.228,mscodex1003,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20176043,19.241,mscoll390_item1733,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20204321,19.268,mscodex1351,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20239435,19.302,mscoll390_item2020,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20256550,19.318,mscoll390_item1650,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20265652,19.327,mscodex182,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20270038,19.331,mscoll390_item986,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20304011,19.363,mscodex41,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20315479,19.374,mscodex16,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20336277,19.394,mscodex556,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20345473,19.403,mscodex808,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20394919,19.45,mscodex1391,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20424902,19.479,mscodex1271,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20435214,19.489,mscodex1400,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20463048,19.515,mscodex1443,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20469470,19.521,mscodex1522,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20518493,19.568,mscodex170,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20529468,19.578,mscodex1387,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20626214,19.671,mscoll831,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20636013,19.68,mscodex1280,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20661025,19.704,mscoll390_item347,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20767992,19.806,mscodex509,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20781015,19.818,mscodex1677,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20795394,19.832,mscodex1098,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20855514,19.889,mscodex530,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20896069,19.928,mscoll390_item1004,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20951746,19.981,mscodex1089,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20962849,19.992,cajs_rarms216,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20973571,20.002,mscodex1406,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,20999516,20.027,mscodex1366,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21021055,20.047,mscoll390_item807,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21048205,20.073,mscoll390_item2367,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21063212,20.087,mscoll390_item2172,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21172462,20.192,mscoll390_item939,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21181179,20.2,mscoll390_item1668,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21195106,20.213,mscoll390_item2357,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21195780,20.214,mscodex1206,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21258061,20.273,mscodex1612,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21260667,20.276,mscodex1157,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21264421,20.279,mscodex579,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21277786,20.292,mscodex1009,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21320711,20.333,mscodex1350,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21329841,20.342,mscodex825,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21361870,20.372,mscodex311,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21373275,20.383,mscodex505,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21455100,20.461,mscodex1537,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21458394,20.464,mscodex408,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21461684,20.467,mscoll390_item2615,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21501094,20.505,mscodex528,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21538995,20.541,mscodex354,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21600575,20.6,mscodex1318,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21697155,20.692,mscodex1530,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21831642,20.82,mscodex1234,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21891797,20.878,mscoll390_item2247,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21906335,20.892,mscodex1644,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21927980,20.912,mscodex566,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,21957228,20.94,mscodex734,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22103893,21.08,mscodex1028,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22119118,21.094,mscoll390_item1618,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22125357,21.1,mscodex1696,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22130444,21.105,mscodex607,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22136070,21.111,mscodex1661,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22139404,21.114,mscodex930,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22254432,21.223,mscoll390_item1640,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22282161,21.25,mscodex631,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22350858,21.315,mscodex913,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22383199,21.346,mscodex20,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22411481,21.373,cajs_rarms147,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22425311,21.386,mscoll137,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22432400,21.393,mscodex1128,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22470273,21.429,mscodex1279,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22483642,21.442,mscodex963,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22505313,21.463,mscodex1379,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22587824,21.541,mscodex753,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22602315,21.555,mscodex78,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22662115,21.612,mscodex72,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22662302,21.612,mscoll709,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22698510,21.647,mscodex730,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22773924,21.719,mscodex630,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22776353,21.721,mscodex669,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22794887,21.739,mscodex733,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22818281,21.761,mscodex217,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22832247,21.775,mscodex803,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22894902,21.834,mscodex23,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22924026,21.862,mscodex525,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22930904,21.869,mscodex1294,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22941673,21.879,mscodex750,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,22996980,21.932,mscodex1672,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23026448,21.96,mscodex1320,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23040347,21.973,mscodex1324,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23057487,21.989,mscoll390_item281,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23080238,22.011,mscodex867,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23084590,22.015,mscodex596,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23096790,22.027,mscodex295,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23117302,22.046,mscodex614,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23119922,22.049,mscodex1901,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23188294,22.114,mscoll390_item231,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23195579,22.121,mscoll390_item1628,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23221027,22.145,mscoll390_item54,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23223022,22.147,mscodex1278,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23281028,22.203,mscodex1438,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23339633,22.258,mscodex891,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23401361,22.317,mscodex196,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23460131,22.373,mscoll390_item346,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23476035,22.388,mscodex296,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23486447,22.398,mscodex283,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23512542,22.423,mscodex51,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23517312,22.428,mscodex478,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23542337,22.452,mscodex117,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23595700,22.503,mscodex1310,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23695845,22.598,mscodex1118,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23718535,22.62,mscodex1092,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23757094,22.657,mscoll390_item27,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23788336,22.686,mscodex1790,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23804979,22.702,mscodex998,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23806849,22.704,mscodex1078,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,23916402,22.808,mscodex706,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24007208,22.895,mscodex1695,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24009408,22.897,mscodex1512,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24021457,22.909,mscodex466,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24092024,22.976,mscodex883,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24117703,23,mscodex477,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24147942,23.029,mscodex434,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24150032,23.031,mscodex1584,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24163431,23.044,mscodex564,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24210788,23.089,mscodex1354,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24263800,23.14,mscodex1044,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24294341,23.169,mscodex928,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24319033,23.192,mscodex655,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24338537,23.211,mscodex591,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24339114,23.212,mscodex865,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24344527,23.217,mscodex1895,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24377970,23.249,mscodex1000_v4,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24378127,23.249,mscodex885,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24404962,23.274,mscodex982,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24460420,23.327,mscodex932,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24461988,23.329,mscodex1632,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24500923,23.366,mscodex109,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24527164,23.391,mscodex355,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24542827,23.406,mscodex1161,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24552362,23.415,mscodex1367,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24561129,23.423,mscodex957,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24579971,23.441,mscodex1262,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24753887,23.607,mscodex396,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24759245,23.612,mscodex1577,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24792009,23.644,mscodex678,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24835726,23.685,mscoll390_item2316,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24889197,23.736,mscodex1911,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24952523,23.797,mscodex1148,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24953137,23.797,mscodex1042,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24972187,23.815,mscodex727,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,24994623,23.837,mscodex248,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25017481,23.859,mscodex1213,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25026958,23.868,mscodex412,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25043304,23.883,mscodex1958,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25079631,23.918,mscoll390_item906,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25119150,23.955,mscoll390_item2651,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25119954,23.956,mscodex1325,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25127279,23.963,cajs_rarms214,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25127906,23.964,mscodex448,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25198914,24.032,mscodex1011,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25215842,24.048,mscoll390_item1158,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25217364,24.049,mscodex1899,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25217686,24.049,mscodex1451,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25224377,24.056,mscodex1355,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25237500,24.068,mscodex710,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25251300,24.082,mscoll390_item208,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25251834,24.082,mscoll390_item1253,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25385380,24.209,mscodex592,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25537670,24.355,mscodex553,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25554731,24.371,mscodex201,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25556532,24.373,mscodex1105,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25598232,24.412,mscodex191,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25606717,24.42,mscodex1395,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25669405,24.48,mscoll390_item1483,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25695370,24.505,mscodex763,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25763338,24.57,mscodex1517,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25766547,24.573,mscodex1316,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25810092,24.614,mscodex1185,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,25863845,24.666,mscodex1465,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26027209,24.821,msindic24,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26050504,24.844,mscoll390_item784,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26053197,24.846,mscodex1405,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26178205,24.965,mscodex1380,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26182498,24.97,mscodex373,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26221633,25.007,mscodex239,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26222317,25.008,mscodex1504,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26262794,25.046,mscodex1505,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26276151,25.059,mscodex673,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26282524,25.065,mscodex40,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26292280,25.074,mscodex227,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26363421,25.142,mscodex1217,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26363829,25.143,mscodex1518,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26378306,25.156,mscodex1716,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26389685,25.167,mscodex632,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26399839,25.177,mscodex802,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26586549,25.355,mscodex834,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26599759,25.368,mscodex1299,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26601996,25.37,mscodex1825,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26700760,25.464,mscodex1383,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26735431,25.497,mscodex937,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26746418,25.507,mscoll390_item276,,
0002,,2,2_PENNLIB,University of Pennsylvania Libraries,26757176,25.518,cajs_rarms26,,
